Gene	SRR18584972	SRR18584974	SRR18584975	SRR18584976	SRR18584977	SRR18584978	SRR18584979	SRR18584980	SRR18584981	SRR18584982	SRR18584983	SRR18585056	SRR18585057	SRR18585058	SRR18585059	SRR18585061	SRR18585062	SRR18585063	SRR18585064	SRR18585065	SRR18585076	SRR18585077	SRR18585078	SRR18585079	SRR18585105	SRR18585106	SRR18585107	SRR18585109	SRR18585110	SRR18585111	SRR18585112	SRR18585113	SRR18585114	SRR18585115	SRR18585128	SRR18585129	SRR18585131	SRR18585132	SRR18585133	SRR18585134	SRR18585135	SRR18585136	SRR18585137	SRR18585138	SRR18585139	SRR18585140	SRR18585142	SRR18585143	SRR18585144	SRR18585177	SRR18585178	SRR18585179	SRR18585180	SRR18585181	SRR18585182	SRR18585183	SRR18585184	SRR18585212	SRR18585213	SRR18585214	SRR18585215	SRR18585216	SRR18585218	SRR18585219	SRR18585220	SRR18585221	SRR18585222	SRR18585223	SRR18585254	SRR18585256	SRR18585257	SRR18585258	SRR18585259	SRR18585260	SRR18585261	SRR18585272	SRR18585273	
UniRef90_A0A3E5EDC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96299	0	0	0	0	0	0.488937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0333	2.38905	0.243562	0	4.34894	4.94282	6.21738	0	0
UniRef90_A0A3E5EDC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.73173	0	0	0	0	0	0.674994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6715	9.92431	1.72191	3.43599	13.6569	15.704	16.6226	0	0
UniRef90_A0A3E5EDH2	0	0	0	1.11939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4478	0	0	0.458184	0	0	1.27622	0.544451	0	0.615896	0.301064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.8619	18.6184	5.6423	2.65315	22.5692	24.3848	28.1482	0	0
UniRef90_A0A3E5EDJ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204539	0	0	0	0	0	0.437492	0	0	0	0.278362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.05231	0.915929	0.237748	0	1.41012	0.522004	1.42332	0	0
UniRef90_A0A3E5EDK8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02924	0	0	0	0	0	1.05513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8796	6.20459	1.86515	1.40884	9.63309	11.4058	11.1637	0	0
UniRef90_A0A3E5EDL7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.7227	0	0	0	0	0	0.669039	1.97524	0	7.25491	4.52117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.4143	31.7962	10.2121	4.63155	41.9902	42.3685	56.2314	0	0
UniRef90_A0A3E5EDN9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.79051	0	0	0.251544	0	0	0.676276	0	0	3.48777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.1856	9.02802	3.19832	0.919031	8.76993	8.83683	14.1505	0	0
UniRef90_A0A3E5EDP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32245	0	0	0	0	0	0.335542	0	0	4.48285	1.71108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.2991	12.5613	8.41732	2.0536	20.5273	12.4454	28.0285	0	0
UniRef90_A0A3E5EDQ4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.102	3.03145	1.34008	0	4.72678	3.61984	7.0328	0	0
UniRef90_A0A3E5EDS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0405	0	0	0	0	0	0.273334	0	0	5.80874	1.67465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.2841	9.75734	7.49588	1.55984	20.3004	12.0958	25.1708	0	0
UniRef90_A0A3E5EDV6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4023	0	0	0	0	0	2.28823	1.07505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.9683	17.7507	6.80391	3.41143	28.7914	27.0792	28.7151	0	0
UniRef90_A0A3E5EDW6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38527	0	0	0	0	0	0	0	0	4.16437	3.68768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.5707	13.4623	7.04701	4.41492	15.7628	10.1913	25.6876	0	0
UniRef90_A0A3E5EDY6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.59473	0	0	0.189913	0	0	2.97267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.3463	10.3682	3.65527	0.38141	10.9773	11.4468	20.882	0	0
UniRef90_A0A3E5EDZ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.39137	0	0	0	0	0	0	0.580507	0	8.02695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.7801	13.26	6.88477	3.03569	18.288	13.1821	26.1817	0	0
UniRef90_A6KYH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.05403	0	0	0	0	0	1.15563	0	0	3.55314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.2015	18.216	8.43023	1.53916	25.8579	21.1805	35.5784	0	0
UniRef90_A6KYI5	0	0	0	0.551986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.84	0	0	0	0	0	9.11143	4.32424	0	3.10265	3.5595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.7068	41.0193	21.509	10.2567	54.8175	45.2564	60.1694	0	0
UniRef90_A6KYJ9	0	0	0	0.238158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.6743	0	0	0	0	0	6.00365	1.95209	0	5.78278	3.4101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.7744	41.5235	14.4041	6.7942	45.4722	41.865	55.1738	0	0
UniRef90_A6L6M3	0	0	0	0.905888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.7287	0	0	0.811366	0	0	10.6921	3.32	0	21.613	5.76261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.602	51.79	29.2436	21.9022	47.3016	43.2163	62.8903	0	0
UniRef90_A6L6M5	0	0	0	0.211585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.3118	0	0	0.785253	0	0	27.3685	6.23509	0	69.2627	25.5988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.034	69.543	29.1839	57.0973	28.9694	31.6816	47.6307	0	0
UniRef90_A6L6M9	0	0	0	0.945351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.0078	0	0	2.37676	0	0	30.132	9.57931	0	48.457	22.2133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393.07	145.349	64.7086	47.7849	98.8416	92.4495	147.123	0	0
UniRef90_A6L6N0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.3272	0	0	2.26706	0	0	23.6537	6.26633	0	34.5	26.8984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.779	62.6149	44.0712	38.1808	64.9382	60.7146	78.7307	0	0
UniRef90_A6L6N1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.231	0	0	2.14424	0	0	20.5515	5.57717	0	38.0872	18.376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.8188	32.2304	20.7645	37.9129	30.7224	30.2253	41.5238	0	0
UniRef90_A6LEJ2	0	0	0	1.39641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.1008	0	0	0	0	0	6.26576	2.59297	0	7.54764	3.25908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.915	47.7401	29.1101	12.0561	63.738	56.1123	79.6084	0	0
UniRef90_A6LEJ4	0	0	0	1.68564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.8515	0	0	0	0	0	6.6451	1.48783	0	0	2.30372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.3649	30.7438	11.4662	3.44586	38.6125	41.0378	47.1867	0	0
UniRef90_A7V7C0	0	0	0	0.295041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.9767	0	0	5.44209	0	0	32.7689	4.83926	0	40.8708	18.6781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.793	36.1327	24.5582	40.6764	29.7978	23.6136	36.8899	0	0
UniRef90_A7V7C4	0	0	0	3.68863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.7893	0	0	183.892	0	0	216.175	29.0834	0	725.234	78.3481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.706	42.2177	47.5525	170.24	42.1221	36.3223	53.1082	0	0
UniRef90_A7V7C6	0	0	0	1.171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.8698	0	0	237.102	0	0	188.423	23.683	0	713.965	130.674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.147	58.702	45.9141	135.727	44.4156	51.8391	60.3582	0	0
UniRef90_A7V7C8	0	0	0	1.51328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.6215	0	0	1.01626	0	0	22.8637	2.73062	0	8.29122	3.42967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.528	96.8207	71.7917	25.1554	61.7127	68.3518	88.5999	0	0
UniRef90_A7V7D0	0	0	0	0.921231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0126	0	0	0.38433	0	0	18.6772	6.90244	0	7.82718	8.16044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.4779	40.842	30.2362	22.1292	32.6763	27.4605	37.6002	0	0
UniRef90_A7V7D5	0	0	0	2.30096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.2295	0	0	1.14883	0	0	20.5064	8.42754	0	26.1221	19.0392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.918	60.0266	32.1186	33.3802	62.5428	59.7563	85.017	0	0
UniRef90_A7V7D6	0	0	0	3.91055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.2293	0	0	1.68336	0	0	6.90607	3.31197	0	15.6738	14.3583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.719	38.7473	27.4941	18.8833	34.2303	38.6824	48.1049	0	0
UniRef90_B5U1Z6	0	0	0	1.1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.44107	0	0	0	0	0	1.29217	0	0	1.45882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.944	10.1618	4.30806	2.75167	17.9658	18.5959	16.5863	0	0
UniRef90_C6ZBN8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298252	0	0	0	2.09418	4.2066	2.59583	0	0
UniRef90_D1K9S0	0	0	0	0.337171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.5141	0	0	1.93992	0	0	1.59464	2.70579	0	15.0794	2.79936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282.918	107.536	47.3281	13.9224	138.402	138.24	181.608	0	0
UniRef90_D1P8K1	0	0	0	0.561066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.91791	0	0	0	0	0	0.690717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.4367	9.17613	4.26265	1.61928	13.6878	19.759	14.7887	0	0
UniRef90_D1P8K8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.5077	0	0	0	0	0	5.99762	25.1384	0	1.22444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241.099	62.1423	23.2018	11.0694	82.0203	58.8995	167.86	0	0
UniRef90_D1P8K9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.75513	0	0	0.538601	0	0	0	0	0	2.73302	1.83315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.5943	10.7722	4.84378	1.22099	17.7085	10.4146	22.1189	0	0
UniRef90_D1P8L0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.5891	3.77822	1.3684	0.650279	5.39677	2.99079	7.79425	0	0
UniRef90_D1P8L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7988	0	0	0	0	0	0	0	0	2.8071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.5398	4.91406	2.11796	1.27907	5.28732	4.43404	9.52402	0	0
UniRef90_D1P8M5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.72096	0	0	0	0	0	0.189869	0	0	2.78592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.7194	9.27885	3.12564	1.60739	14.5005	9.35155	20.5668	0	0
UniRef90_D1P8N2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.93618	0	0	0	0	0	0.35381	0.665105	0	2.84423	2.02933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.2398	15.0112	6.96527	1.66733	22.8734	15.7682	32.7865	0	0
UniRef90_D1P8N3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2766	0	0	0	0	0	0.569625	0	0	2.99672	1.16907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.6876	17.0558	7.63091	2.66323	28.9924	18.1244	40.7165	0	0
UniRef90_D1P8N4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80963	2.36514	0	1.03749	0	1.46441	4.49175	0	0
UniRef90_D1P8N5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18202	0	0	0	0	0	1.02986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.43476	3.1055	1.69267	0.352055	3.49765	3.05353	5.93449	0	0
UniRef90_D1P8N7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.28847	0	0	0	0	0	0.625408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.6413	7.40178	3.12752	0.520342	8.25424	7.79953	14.2768	0	0
UniRef90_D1P8N8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38379	0	0	0	0	0	0.356442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7668	7.1337	2.06841	1.09489	10.6242	5.40291	13.1416	0	0
UniRef90_D1P8P0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43813	0	0	0	0	0	0	0	0
UniRef90_D1P8P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.32009	3.01887	1.08219	0.349206	10.9189	8.46789	10.1086	0	0
UniRef90_D1P8P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03262	0.723115	0	2.71225	12.7243	0.543784	9.70302	0	0
UniRef90_D1P8P8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0475	0	0	0	0	0	0	2.42934	0	0	6.98082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.4937	3.4653	8.29809	1.15092	27.9499	16.1265	32.0861	0	0
UniRef90_D1P8P9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.30005	0	0	0	0	0	5.35502	0	0	19.7243	3.74794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.8114	8.95837	8.00277	0	25.7942	8.38205	27.9504	0	0
UniRef90_D1P8Q2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.62082	0	0	0.357483	0	0	0	0.792175	0	3.14132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.5623	15.6842	6.45945	2.39335	24.8855	19.1035	34.0898	0	0
UniRef90_D1P8Q6	0	0	0	0.707494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.06975	0	0	0.406114	0	0	0.604541	0	0	0	1.5004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9559	3.8117	2.71523	0.931856	11.0911	16.3471	7.35389	0	0
UniRef90_D1P8Q7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.61109	0	0	0.55237	0	0	0	0	0	8.82947	1.36547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.8157	14.1602	7.1331	2.12737	23.7596	14.4917	33.3261	0	0
UniRef90_D1P8Q8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34169	0	0	0	0	0	0	0	0	3.71108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.2488	10.3384	5.13098	1.00189	22.3731	10.7081	25.0143	0	0
UniRef90_D1P8R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.84695	0	0	0	0	0	0	0	0	4.40641	1.86734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.2397	12.6991	5.73046	2.33289	22.2484	15.8338	32.1619	0	0
UniRef90_D1P8R4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73169	0	0	0	0	0	1.07143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3611	6.06056	1.31682	0.406934	7.28677	9.56358	11.0419	0	0
UniRef90_D1P8R5	0	0	0	1.44116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19685	0	0	0	0	0	0.483679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.1325	7.82217	1.33287	0	3.60287	11.2638	5.03262	0	0
UniRef90_D1P8R8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3078	0	0	0	0	0	1.03407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3158	4.17425	12.2873	0.841733	16.3237	17.287	17.389	0	0
UniRef90_D1P8S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79977	0	0	0.907046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.3454	6.53902	3.63339	3.13199	8.24694	4.75115	13.8966	0	0
UniRef90_D1P8S1	0	0	0	0.413633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.1958	0	0	0	0	0	4.25018	1.7375	0	10.8275	5.12529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.794	37.9488	18.4459	7.27025	49.0405	40.5289	68.3294	0	0
UniRef90_D1P8S2	0	0	0	0.753325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16477	0	0	0	0	0	1.26308	0.424528	0	5.58375	1.4185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.8565	9.85062	11.9764	3.34497	16.8526	12.7934	20.7715	0	0
UniRef90_D1P8S3	0	0	0	0.467471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03619	0	0	0	0	0	0	0.992684	0	1.61436	2.23362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.4545	7.37931	2.50253	0.92732	11.9928	6.54216	14.7254	0	0
UniRef90_D1P8S4	0	0	0	0.644894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.62774	0	0	0	0	0	0	0	0	0	0.695812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.7805	5.04297	2.5473	0.914159	9.33144	4.76984	10.5748	0	0
UniRef90_D1P8S5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3032	0	0	1.10361	0	0	4.4599	1.8498	0	11.8278	3.52721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.4345	25.3016	21.1922	8.02325	34.627	29.049	51.4338	0	0
UniRef90_D1P8S6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.823	0	0	0	0	0	0.336945	0	0	7.72551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.5104	27.5879	14.7686	1.83489	33.5353	13.9259	39.5851	0	0
